"timeindex","WaterYear","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1"
22,1997,0.056597568909895,3314.05266401958,0.799807613118675,2.63481785786308,17.2085449741235,17.6686034269781,1.2031513903641,0.0541311506745454
23,1998,-0.0444847400419022,3679.10300114794,0.700129723744076,2.26672575419363,6.65827651208106,-22.4796188323919,0.880214897996598,-0.036451834711138
24,1999,0.118813643152091,3878.57838833176,0.600845418809771,1.94671553414284,5.11446909067472,8.41654185050043,1.43293973160503,0.106777151603524
25,2000,0.0140364315919879,3962.12886604156,0.593526582843011,1.90704467476166,6.07061485369433,71.2431783994736,1.04712196694473,0.0133317727601994
26,2001,0.039855241003937,3990.60786304946,0.584103598197846,1.89557915463044,6.40915315862472,25.0908029862677,1.1393814502437,0.0380288436312798
27,2002,0.118677457187731,4113.709932852,0.540258037856486,1.86238842148149,8.31734702801526,8.42620008632426,1.44867009214015,0.110116748525759
28,2003,0.102090161333005,4087.90550355875,0.57382784654842,1.9269089899985,9.09466464991552,9.79526319620677,1.40690918940136,0.101183376399457
29,2004,0.0989269969069367,4084.51059968095,0.570720858749745,1.92836304506461,8.9379627939405,10.1084641328062,1.39283809363564,0.0981237040604775
30,2005,0.10348352773365,4092.45642260398,0.55068398926889,1.90035801232444,8.49445506419647,9.66337369725009,1.41444611114404,0.102811785903645
31,2006,0.0781072823006531,3981.9830658337,0.560243502317886,1.95032821110756,6.42078539474882,12.8029035263417,1.30097105409349,0.0774892442604354
32,2007,0.0759020112352704,3975.55976636332,0.55296267510674,1.95299089119816,6.25430394274177,13.1748814520914,1.2921534446794,0.0754452648873976
33,2008,0.067292015299867,3962.68161840715,0.53372658158277,1.95636434709438,5.89813534011061,14.8606041228487,1.25667391443178,0.0671009359462462
34,2009,0.0373054116199994,3927.36225231664,0.485088443218268,1.96908703381586,5.1218637229734,26.8057623967859,1.13651195341212,0.0372865877300662
35,2010,0.0998437114587841,3816.43868702002,0.427026768995328,2.02683954034285,3.93088039210342,10.0156533184647,1.40070658530873,0.0998378092609067
36,2011,0.00866155441085047,3698.06133591312,0.587724641458135,2.33737803262664,5.01373450436887,115.452718134205,1.03036314206359,0.00864958898866511
37,2012,0.0115810236484052,3441.80808074427,0.759653490483149,2.84761121442596,9.10798848503408,86.3481528368787,1.04052500200277,0.0114962858116665
38,2013,0.0266134405449404,3488.08605889033,0.819014987895449,2.82929442677447,13.8436144847204,37.5749989300093,1.09340982286593,0.0259426407151475
39,2014,0.0581626394765775,3559.91536109172,0.832296530438883,2.75661975215439,26.991588520315,17.1931674524968,1.21001598007366,0.0558213819310299
40,2015,0.0665612251428817,3573.37572858199,0.856258966843648,2.75854643595015,40.2937994611522,15.0237619252557,1.25202098379114,0.0659920238859487
41,2016,0.205397494855808,3566.41464171014,0.862723524353175,2.76418646819153,37.6600142893689,4.86860855193008,1.89172791171055,0.193827430353272
42,2017,0.133424091350658,3247.16336703411,1.04266624725979,3.42555109428009,-9.1343221306818,7.49489833415358,1.54477429595363,0.129892574734163
43,2018,0.215786079832441,3090.34878889311,1.3112072862003,4.35018940863975,-5.00064728043068,4.63421922663642,2.01828938739041,0.214816462673495
