"timeindex","WaterYear","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1"
28,1990,0.774058689824534,0.217047490188053,0.679310398625024,2.63294929307586,5.98939257153081,1.29189170426687,10.6553605855728,0.759744226715465
29,1991,0.817458076902496,0.219725411638053,0.780127906261398,2.70473595120825,9.20626782648542,1.22330432379993,11.1773134931548,0.789113451984099
30,1992,0.856093690029222,0.223431087842303,0.727626661491213,2.66037064663619,10.7920655989372,1.16809644977744,11.3844634920794,0.801574812854002
31,1993,0.867626956538221,0.230754547691101,0.691031883576208,2.5616966671446,19.8200120886888,1.15256907644956,11.5745576588448,0.813560732350746
32,1994,0.858454126644221,0.234331781390512,0.719474669292836,2.5170792706669,48.8581313963623,1.16488460939561,11.8623347529581,0.833018943702082
33,1995,0.877615385010911,0.24274031704059,0.712672865653523,2.47125722355821,-28.5378586706998,1.13945130985548,11.663056810981,0.81935661834751
34,1996,0.877281592530271,0.254794736265409,0.652686433682161,2.45316151633415,-10.1338983082511,1.13988485397919,11.3233568790249,0.797839700551068
35,1997,0.890740999572801,0.237814028070312,0.500384698419045,2.22904529934724,-3.92701654687902,1.12266079643757,11.5713474587051,0.813353262716257
36,1998,0.877163831868052,0.218992962631305,0.506094678675977,2.20785965068463,-2.559936898429,1.14003788536327,12.1813741774144,0.857252615082309
37,1999,0.713981841096045,0.271673391698275,1.43186062765027,5.50691500238008,-4.10083687964241,1.40059584493757,4.33039041624131,0.419676960967701
38,2000,0.67476531666377,0.289728225943824,1.37687543086418,4.75828956475172,-5.21249845355268,1.48199674065093,6.79227019177351,0.566795784875664
39,2001,0.60743611551471,0.285654634450838,1.43019778782004,5.04306923936476,-4.81564974931446,1.64626365548359,7.24262729533682,0.589902404424163
40,2002,0.598455518857344,0.278303868139721,1.54054196485349,5.63031904103792,-4.18987714146812,1.67096796418444,7.21726985491166,0.58861882456339
41,2003,0.602892282190442,0.275429759579553,1.59302079802739,5.90143744282217,-3.96701119404074,1.65867109190182,7.23151708497175,0.589340243225475
42,2004,0.605276242933165,0.273082435254531,1.66293827203812,6.19021507741832,-3.72246228062707,1.65213819586575,7.48276673733986,0.601970344494653
43,2005,0.608003688586021,0.27312334801601,1.66081064488279,6.18320551110806,-3.72990197511155,1.64472686395309,7.56364650843738,0.606002172249033
44,2006,0.612100406049921,0.274562627615922,1.58212258532189,5.93179940126814,-4.04050730378014,1.6337188966322,7.56216018496449,0.605928215467553
45,2007,0.608381003141845,0.273610735304388,1.61718731544561,6.06155485428572,-3.90696650563429,1.64370681338787,7.55919800923153,0.605780808092235
46,2008,0.615136163681362,0.272227024747968,1.6818633452904,6.28329898498062,-3.67457038957649,1.62565633276277,7.74025486419026,0.614756352660282
47,2009,0.613717695576894,0.272250588829838,1.68455179167788,6.28818825904345,-3.661029483131,1.62941366561054,7.71509071747537,0.613512878086814
48,2010,0.607855384516529,0.272017437361232,1.63826316090135,6.19486946270498,-3.89931564911548,1.64512814309504,7.58630057721197,0.607128786951983
49,2011,0.606227720913877,0.27154420458687,1.53185019833382,5.95701745696807,-4.67550514324892,1.64954515523064,7.43614743883535,0.599639292429833
50,2012,0.613399268199673,0.276736761401857,1.32742553328044,5.23808819028342,-6.74230427621787,1.63025952563491,7.14190604126148,0.58479260554118
51,2013,0.631571223168048,0.282542589707029,1.1258608135075,4.56461867155287,-13.6247542029656,1.58335269771137,7.35207216320003,0.59542147022104
52,2014,0.609578618622153,0.280942832613097,1.03857546506043,4.48514932506842,-29.315475043462,1.64047748633364,7.56390876937433,0.606015221365568
53,2015,0.599679725262376,0.279979770797824,1.03622447446612,4.51678863850408,-35.6096951236525,1.66755679385771,7.34428064100033,0.595029652176148
54,2016,0.60826201617407,0.282611710796685,1.0378606542069,4.43038506467717,-23.0152824790114,1.6440283519427,7.3328226656492,0.594453159366409
55,2017,0.617912294738707,0.286275159862428,1.04415871526538,4.3235687361053,-15.2090880928131,1.61835265055353,7.47478634026967,0.601571687066903
56,2018,0.62623604791181,0.290227346546018,1.03768423800891,4.20647099873878,-11.6513106347836,1.59684196292198,7.58854585890114,0.607240385602203
