"timeindex","WaterYear","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1"
24,1995,0.466684800600586,0.087988001740765,0.0789435545676389,2.42070514262385,1.31389508962579,2.14277387802877,4.12380661350622,0.445960399030289
25,1996,0.51327329409347,0.0840094934516251,0.0460870133628739,2.19016918681923,1.56349499327086,1.94827981799866,4.30254504814808,0.461924106266455
26,1997,0.508921595883168,0.0851265020654764,0.0973235677268602,2.16980776188996,1.8883566512982,1.96493921281652,4.41738104484631,0.471999431941938
27,1998,0.308131219856315,0.0954631355803333,0.522766697707484,2.92788357740741,1.90264213597458,3.24537059395121,2.15634461958085,0.227523610753414
28,1999,0.247404206517199,0.0950550402859058,0.576975026714062,3.01444169037223,1.95642722636576,4.04196846156083,2.2968761871476,0.247372019674166
29,2000,0.265883786903289,0.0947472495481876,0.574177656870824,3.03668175074816,1.93185877318016,3.76104166277628,2.40426836519672,0.261878557193328
30,2001,0.297067004778425,0.0958438102753813,0.691979773735728,3.06837890016255,2.19813153251246,3.36624392448389,2.60660472821688,0.287845015168938
31,2002,0.33096700182118,0.0970024031747982,0.700373633923028,2.99731944788923,2.3204867342724,3.02144925173022,2.88537467706953,0.321134794359178
32,2003,0.317527210000633,0.0973188025383036,0.834427887178468,3.13400361774874,2.66536164568744,3.14933639859717,2.7990218528126,0.311099211339057
33,2004,0.35002201703848,0.0956078498333084,1.03315124034294,3.63924529523334,3.50767992412869,2.8569631375219,3.02355061522803,0.336730088217744
34,2005,0.371751318333527,0.0968708382280109,1.10869745911471,3.67510097637103,4.26393507443012,2.689970285735,3.25117120133503,0.361310746620926
35,2006,0.396355706953867,0.098652727966712,1.14006136597104,3.63197850688534,5.28767590186568,2.52298625314456,3.45896403345818,0.38270245139026
36,2007,0.41230913691701,0.100287240605572,1.10563795758628,3.53474595703611,6.02059650513141,2.42536463653795,3.57389318739014,0.394158511011829
37,2008,0.417111039911275,0.102259182286737,1.05151017204677,3.42578534396288,7.02793410194628,2.39744313699468,3.57380395432,0.394149712253753
38,2009,0.491186600162662,0.102553610294676,1.03799426307315,3.41501179993122,7.15769483457932,2.03588615745796,4.23151898841606,0.455623688349377
39,2010,0.539549723837001,0.107693938535497,0.940453760563069,3.25219696192354,14.243539249584,1.85339729745113,4.6421398758947,0.491364076350395
40,2011,0.572378207294402,0.111986410525705,0.943378013534136,3.26459873701406,-66.6155661799641,1.74709656527096,5.03846461398755,0.524597140679831
41,2012,0.549661555871422,0.114064310397266,1.04249833877591,3.41100832095178,-10.7807788488442,1.81930133064267,4.9798213900171,0.519739660767832
42,2013,0.482033019769721,0.108896563121871,1.24361954901275,4.24688537021006,-4.49326686534833,2.07454667831205,4.25827844091801,0.458003850394633
43,2014,0.486818057501943,0.100489945738668,1.45630444361411,5.55649900474422,-2.60488509695976,2.05415551989053,4.31714309835905,0.463212341857141
44,2015,0.521094089848565,0.0984362214096976,1.69776758309956,6.56285761166944,-2.03866235161036,1.91903922819506,4.76210556644335,0.501532499381943
45,2016,0.535100218502055,0.100745660537016,1.7167357126876,6.51061170887377,-1.8279072699629,1.86880880519797,4.82650493482198,0.506949035568486
46,2017,0.46827047366492,0.0993791804287373,1.89071704626955,7.16195375083997,-1.6799463393148,2.13551794580064,4.37006356526924,0.467863987563908
47,2018,0.500860915026437,0.097189022428327,2.04005410591349,8.71304993641823,-1.33921686715274,1.99656225909985,4.24003081757668,0.456381645828786
