"timeindex","WaterYear","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1"
28,1990,0.320901328711116,2632.59515241809,0.758524883271405,5.65772236016416,8.76064461871432,3.11622268445085,3.08114811240661,0.317381345378976
29,1991,0.287276045926395,2634.24410396845,0.762800866108294,5.6501468611028,8.9266694672621,3.48097244507541,2.76965342575484,0.286174042211346
30,1992,0.325928490278094,2314.83856336124,1.70914977356874,6.40497250087711,4.71189391776863,3.06815767822802,3.13497881927007,0.322483427316996
31,1993,0.327063720443295,2310.12643982041,1.70886881431254,6.42476865020073,4.60640398615421,3.05750817805357,3.16471890359219,0.325268612738304
32,1994,0.346139284749872,2359.99418273798,1.63884831656589,6.1448687436008,5.44021615810134,2.88901041880474,3.22568852119518,0.330906068847382
33,1995,0.29919224268763,2380.81494842264,1.56491484473525,5.84611403841063,5.06096540892818,3.34233264544912,2.83427288845995,0.292900922270671
34,1996,0.289886316369366,2380.42713877305,1.57031077092657,5.85970565169839,5.09968823447111,3.44962815949486,2.80445495155116,0.289814427042256
35,1997,0.282859609903628,2347.08068548122,1.77548905794006,6.65129052469893,8.03759531732962,3.53532270068783,2.67278363177656,0.275816631290403
36,1998,0.268942724955239,2345.1997533118,1.78485964985394,6.68652030481744,8.16094055407169,3.71826380567251,2.5983603444802,0.267623071516211
37,1999,0.280206691186651,2348.3412190813,1.727418789307,6.53041999895242,7.17961533603505,3.56879414893729,2.70449215991251,0.279244196670376
38,2000,0.0946594918933387,2311.93237871934,1.94125371467727,7.49241088631749,16.9658867838365,10.564180939475,1.39667471165192,0.0916351845998544
39,2001,0.113948959277325,1654.91867651398,1.08079644074183,4.35339064609582,-7.40356043627555,8.77585900162753,1.49775171249461,0.111078622588731
40,2002,0.0723313669060149,1689.24281593161,1.13617532088627,4.37598154790068,-5.04912676445377,13.8252606410628,1.28509008471873,0.0685859980702837
41,2003,0.0110309354658561,1373.55705490037,0.382535553349174,2.09713938750226,-2.89717239627409,90.6541428961562,1.0397515824593,0.0105712582053562
42,2004,3.47196334680678e-05,1371.38797145557,0.414431033320111,2.12665149203295,-2.8101884701293,28802.1473763459,1.00012824182316,3.4719392132818e-05
43,2005,0.0149724413432637,1380.15919968042,0.40908485070065,2.09223761326713,-2.87572443594445,66.7893750306736,1.05400888916738,0.0142724386286774
44,2006,0.00931364180476621,1376.90488726071,0.35273813409674,2.07976599007567,-3.04516355120686,107.369385785081,1.03491430700069,0.00930490115547722
45,2007,-0.000248480604710002,1361.59998005548,0.254776363268084,2.09854328356783,-3.47248453203197,-4024.45897605202,0.999086754340017,-0.000247364569669268
46,2008,0.0155742524047524,1362.97483584915,0.168890231268391,2.06523607186029,-3.87608719205729,64.2085394541861,1.05864398421735,0.0154657893987598
47,2009,0.048706641241336,1362.86473997661,0.169129163288726,2.0658389779442,-3.87400097275679,20.5310810705487,1.19216470366105,0.0479254380130894
48,2010,0.0680713800532981,1359.45127277144,0.0291287298926785,2.05261187858218,-5.12175263881894,14.6904616773896,1.27484787183404,0.0663780297008229
49,2011,0.0686954062429344,1361.65703849221,0.0149942516079402,2.03928397928686,-5.55189673051475,14.5570141395423,1.28449525997681,0.0684582163033536
50,2012,0.03797043782043,1273.86843682138,0.0782386021842509,2.06030100662764,-7.55929140035479,26.3362778361736,1.14901424777121,0.0378193323632807
51,2013,0.0233369856812654,1267.97231167728,0.0175422256707063,2.09197791409692,-8.99956190982216,42.8504355128772,1.08966299724423,0.02333032007356
52,2014,-0.00540408380014648,1287.81915546023,0.0223923968236782,2.02272263386779,-7.95781703412807,-185.045243001764,0.981143324712193,-0.00515010108802422
53,2015,-0.00842616837329975,1281.6655073116,0.0203132459979435,2.04494207559642,-8.25500645955308,-118.677903846395,0.970101408323294,-0.00820810067848035
54,2016,0.109569326057349,1321.60008022195,0.0375082706405284,2.0306304323009,-7.17242977468751,9.1266418803799,1.43485273681811,0.0991288467545087
55,2017,0.0605158166790581,1271.97921598992,0.0407372456970724,2.07301603221212,-4.24943974676672,16.5246055473966,1.24158031716343,0.0590909858388871
56,2018,0.0653532697699609,1211.45274175195,0.0168621199860601,2.20458791518014,-3.3902908810104,15.3014532175656,1.26846817738949,0.0649943849395964
