"var","li","bandyears","winyears","ktau","bandwith","window"
"annbtgw","sd",2,"11",-0.0600600600600601,0.0425531914893617,0.234042553191489
"annbtgw","sd",7,"11",0.345345345345345,0.148936170212766,0.234042553191489
"annbtgw","sd",12,"11",0.342342342342342,0.25531914893617,0.234042553191489
"annbtgw","sd",17,"11",0.318318318318318,0.361702127659574,0.234042553191489
"annbtgw","sd",22,"11",0.303303303303303,0.468085106382979,0.234042553191489
"annbtgw","sd",27,"11",0.282282282282282,0.574468085106383,0.234042553191489
"annbtgw","sd",32,"11",0.261261261261261,0.680851063829787,0.234042553191489
"annbtgw","sd",37,"11",0.243243243243243,0.787234042553192,0.234042553191489
"annbtgw","sd",42,"11",0.252252252252252,0.893617021276596,0.234042553191489
"annbtgw","sd",47,"11",0.267267267267267,1,0.234042553191489
"annbtgw","ac",2,"11",0.117117117117117,0.0425531914893617,0.234042553191489
"annbtgw","ac",7,"11",0.492492492492492,0.148936170212766,0.234042553191489
"annbtgw","ac",12,"11",0.429429429429429,0.25531914893617,0.234042553191489
"annbtgw","ac",17,"11",0.375375375375375,0.361702127659574,0.234042553191489
"annbtgw","ac",22,"11",0.327327327327327,0.468085106382979,0.234042553191489
"annbtgw","ac",27,"11",0.351351351351351,0.574468085106383,0.234042553191489
"annbtgw","ac",32,"11",0.351351351351351,0.680851063829787,0.234042553191489
"annbtgw","ac",37,"11",0.345345345345345,0.787234042553192,0.234042553191489
"annbtgw","ac",42,"11",0.363363363363363,0.893617021276596,0.234042553191489
"annbtgw","ac",47,"11",0.369369369369369,1,0.234042553191489
"annbtgw","sk",2,"11",-0.0810810810810811,0.0425531914893617,0.234042553191489
"annbtgw","sk",7,"11",0.0750750750750751,0.148936170212766,0.234042553191489
"annbtgw","sk",12,"11",0.0690690690690691,0.25531914893617,0.234042553191489
"annbtgw","sk",17,"11",0.033033033033033,0.361702127659574,0.234042553191489
"annbtgw","sk",22,"11",0.00900900900900901,0.468085106382979,0.234042553191489
"annbtgw","sk",27,"11",-0.024024024024024,0.574468085106383,0.234042553191489
"annbtgw","sk",32,"11",-0.027027027027027,0.680851063829787,0.234042553191489
"annbtgw","sk",37,"11",-0.027027027027027,0.787234042553192,0.234042553191489
"annbtgw","sk",42,"11",-0.03003003003003,0.893617021276596,0.234042553191489
"annbtgw","sk",47,"11",-0.033033033033033,1,0.234042553191489
"annbtgw","kt",2,"11",0.015015015015015,0.0425531914893617,0.234042553191489
"annbtgw","kt",7,"11",0.177177177177177,0.148936170212766,0.234042553191489
"annbtgw","kt",12,"11",0.189189189189189,0.25531914893617,0.234042553191489
"annbtgw","kt",17,"11",0.162162162162162,0.361702127659574,0.234042553191489
"annbtgw","kt",22,"11",0.144144144144144,0.468085106382979,0.234042553191489
"annbtgw","kt",27,"11",0.147147147147147,0.574468085106383,0.234042553191489
"annbtgw","kt",32,"11",0.162162162162162,0.680851063829787,0.234042553191489
"annbtgw","kt",37,"11",0.189189189189189,0.787234042553192,0.234042553191489
"annbtgw","kt",42,"11",0.192192192192192,0.893617021276596,0.234042553191489
"annbtgw","kt",47,"11",0.201201201201201,1,0.234042553191489
"annbtgw","sd",2,"16",-0.209677419354839,0.0425531914893617,0.340425531914894
"annbtgw","sd",7,"16",0.330645161290323,0.148936170212766,0.340425531914894
"annbtgw","sd",12,"16",0.375,0.25531914893617,0.340425531914894
"annbtgw","sd",17,"16",0.32258064516129,0.361702127659574,0.340425531914894
"annbtgw","sd",22,"16",0.258064516129032,0.468085106382979,0.340425531914894
"annbtgw","sd",27,"16",0.225806451612903,0.574468085106383,0.340425531914894
"annbtgw","sd",32,"16",0.17741935483871,0.680851063829787,0.340425531914894
"annbtgw","sd",37,"16",0.129032258064516,0.787234042553192,0.340425531914894
"annbtgw","sd",42,"16",0.104838709677419,0.893617021276596,0.340425531914894
"annbtgw","sd",47,"16",0.0887096774193548,1,0.340425531914894
"annbtgw","ac",2,"16",0.443548387096774,0.0425531914893617,0.340425531914894
"annbtgw","ac",7,"16",0.693548387096774,0.148936170212766,0.340425531914894
"annbtgw","ac",12,"16",0.57258064516129,0.25531914893617,0.340425531914894
"annbtgw","ac",17,"16",0.5,0.361702127659574,0.340425531914894
"annbtgw","ac",22,"16",0.5,0.468085106382979,0.340425531914894
"annbtgw","ac",27,"16",0.504032258064516,0.574468085106383,0.340425531914894
"annbtgw","ac",32,"16",0.495967741935484,0.680851063829787,0.340425531914894
"annbtgw","ac",37,"16",0.443548387096774,0.787234042553192,0.340425531914894
"annbtgw","ac",42,"16",0.411290322580645,0.893617021276596,0.340425531914894
"annbtgw","ac",47,"16",0.318548387096774,1,0.340425531914894
"annbtgw","sk",2,"16",0.0241935483870968,0.0425531914893617,0.340425531914894
"annbtgw","sk",7,"16",0.0524193548387097,0.148936170212766,0.340425531914894
"annbtgw","sk",12,"16",0.0443548387096774,0.25531914893617,0.340425531914894
"annbtgw","sk",17,"16",0.0685483870967742,0.361702127659574,0.340425531914894
"annbtgw","sk",22,"16",0.0524193548387097,0.468085106382979,0.340425531914894
"annbtgw","sk",27,"16",0.0201612903225806,0.574468085106383,0.340425531914894
"annbtgw","sk",32,"16",-0.00806451612903226,0.680851063829787,0.340425531914894
"annbtgw","sk",37,"16",-0.0241935483870968,0.787234042553192,0.340425531914894
"annbtgw","sk",42,"16",-0.0645161290322581,0.893617021276596,0.340425531914894
