"var","li","bandyears","winyears","ktau","bandwith","window"
"annoven","sd",2,"11",-0.567567567567568,0.0425531914893617,0.234042553191489
"annoven","sd",7,"11",-0.231231231231231,0.148936170212766,0.234042553191489
"annoven","sd",12,"11",0.039039039039039,0.25531914893617,0.234042553191489
"annoven","sd",17,"11",0.234234234234234,0.361702127659574,0.234042553191489
"annoven","sd",22,"11",0.312312312312312,0.468085106382979,0.234042553191489
"annoven","sd",27,"11",0.327327327327327,0.574468085106383,0.234042553191489
"annoven","sd",32,"11",0.351351351351351,0.680851063829787,0.234042553191489
"annoven","sd",37,"11",0.354354354354354,0.787234042553192,0.234042553191489
"annoven","sd",42,"11",0.357357357357357,0.893617021276596,0.234042553191489
"annoven","sd",47,"11",0.354354354354354,1,0.234042553191489
"annoven","ac",2,"11",-0.192192192192192,0.0425531914893617,0.234042553191489
"annoven","ac",7,"11",0.447447447447447,0.148936170212766,0.234042553191489
"annoven","ac",12,"11",0.540540540540541,0.25531914893617,0.234042553191489
"annoven","ac",17,"11",0.57957957957958,0.361702127659574,0.234042553191489
"annoven","ac",22,"11",0.576576576576577,0.468085106382979,0.234042553191489
"annoven","ac",27,"11",0.555555555555556,0.574468085106383,0.234042553191489
"annoven","ac",32,"11",0.561561561561562,0.680851063829787,0.234042553191489
"annoven","ac",37,"11",0.552552552552553,0.787234042553192,0.234042553191489
"annoven","ac",42,"11",0.54954954954955,0.893617021276596,0.234042553191489
"annoven","ac",47,"11",0.546546546546547,1,0.234042553191489
"annoven","sk",2,"11",0.048048048048048,0.0425531914893617,0.234042553191489
"annoven","sk",7,"11",-0.492492492492492,0.148936170212766,0.234042553191489
"annoven","sk",12,"11",-0.465465465465465,0.25531914893617,0.234042553191489
"annoven","sk",17,"11",-0.48048048048048,0.361702127659574,0.234042553191489
"annoven","sk",22,"11",-0.48048048048048,0.468085106382979,0.234042553191489
"annoven","sk",27,"11",-0.48048048048048,0.574468085106383,0.234042553191489
"annoven","sk",32,"11",-0.48948948948949,0.680851063829787,0.234042553191489
"annoven","sk",37,"11",-0.492492492492492,0.787234042553192,0.234042553191489
"annoven","sk",42,"11",-0.492492492492492,0.893617021276596,0.234042553191489
"annoven","sk",47,"11",-0.486486486486487,1,0.234042553191489
"annoven","kt",2,"11",-0.321321321321321,0.0425531914893617,0.234042553191489
"annoven","kt",7,"11",-0.543543543543544,0.148936170212766,0.234042553191489
"annoven","kt",12,"11",-0.534534534534535,0.25531914893617,0.234042553191489
"annoven","kt",17,"11",-0.453453453453453,0.361702127659574,0.234042553191489
"annoven","kt",22,"11",-0.408408408408408,0.468085106382979,0.234042553191489
"annoven","kt",27,"11",-0.408408408408408,0.574468085106383,0.234042553191489
"annoven","kt",32,"11",-0.402402402402402,0.680851063829787,0.234042553191489
"annoven","kt",37,"11",-0.396396396396396,0.787234042553192,0.234042553191489
"annoven","kt",42,"11",-0.393393393393393,0.893617021276596,0.234042553191489
"annoven","kt",47,"11",-0.39039039039039,1,0.234042553191489
"annoven","sd",2,"16",-0.568548387096774,0.0425531914893617,0.340425531914894
"annoven","sd",7,"16",-0.169354838709677,0.148936170212766,0.340425531914894
"annoven","sd",12,"16",0.334677419354839,0.25531914893617,0.340425531914894
"annoven","sd",17,"16",0.616935483870968,0.361702127659574,0.340425531914894
"annoven","sd",22,"16",0.637096774193548,0.468085106382979,0.340425531914894
"annoven","sd",27,"16",0.669354838709677,0.574468085106383,0.340425531914894
"annoven","sd",32,"16",0.67741935483871,0.680851063829787,0.340425531914894
"annoven","sd",37,"16",0.67741935483871,0.787234042553192,0.340425531914894
"annoven","sd",42,"16",0.67741935483871,0.893617021276596,0.340425531914894
"annoven","sd",47,"16",0.681451612903226,1,0.340425531914894
"annoven","ac",2,"16",-0.19758064516129,0.0425531914893617,0.340425531914894
"annoven","ac",7,"16",0.649193548387097,0.148936170212766,0.340425531914894
"annoven","ac",12,"16",0.649193548387097,0.25531914893617,0.340425531914894
"annoven","ac",17,"16",0.657258064516129,0.361702127659574,0.340425531914894
"annoven","ac",22,"16",0.681451612903226,0.468085106382979,0.340425531914894
"annoven","ac",27,"16",0.69758064516129,0.574468085106383,0.340425531914894
"annoven","ac",32,"16",0.701612903225806,0.680851063829787,0.340425531914894
"annoven","ac",37,"16",0.709677419354839,0.787234042553192,0.340425531914894
"annoven","ac",42,"16",0.709677419354839,0.893617021276596,0.340425531914894
"annoven","ac",47,"16",0.709677419354839,1,0.340425531914894
"annoven","sk",2,"16",-0.0403225806451613,0.0425531914893617,0.340425531914894
"annoven","sk",7,"16",-0.536290322580645,0.148936170212766,0.340425531914894
"annoven","sk",12,"16",-0.443548387096774,0.25531914893617,0.340425531914894
"annoven","sk",17,"16",-0.443548387096774,0.361702127659574,0.340425531914894
"annoven","sk",22,"16",-0.455645161290323,0.468085106382979,0.340425531914894
"annoven","sk",27,"16",-0.451612903225806,0.574468085106383,0.340425531914894
"annoven","sk",32,"16",-0.44758064516129,0.680851063829787,0.340425531914894
"annoven","sk",37,"16",-0.455645161290323,0.787234042553192,0.340425531914894
"annoven","sk",42,"16",-0.455645161290323,0.893617021276596,0.340425531914894
"annoven","sk",47,"16",-0.44758064516129,1,0.340425531914894
"annoven","kt",2,"16",-0.338709677419355,0.0425531914893617,0.340425531914894
"annoven","kt",7,"16",-0.544354838709677,0.148936170212766,0.340425531914894
"annoven","kt",12,"16",-0.528225806451613,0.25531914893617,0.340425531914894
"annoven","kt",17,"16",-0.479838709677419,0.361702127659574,0.340425531914894
"annoven","kt",22,"16",-0.451612903225806,0.468085106382979,0.340425531914894
"annoven","kt",27,"16",-0.44758064516129,0.574468085106383,0.340425531914894
"annoven","kt",32,"16",-0.459677419354839,0.680851063829787,0.340425531914894
"annoven","kt",37,"16",-0.459677419354839,0.787234042553192,0.340425531914894
"annoven","kt",42,"16",-0.459677419354839,0.893617021276596,0.340425531914894
"annoven","kt",47,"16",-0.455645161290323,1,0.340425531914894
"annoven","sd",2,"21",-0.66951566951567,0.0425531914893617,0.446808510638298
"annoven","sd",7,"21",-0.150997150997151,0.148936170212766,0.446808510638298
"annoven","sd",12,"21",0.39031339031339,0.25531914893617,0.446808510638298
"annoven","sd",17,"21",0.601139601139601,0.361702127659574,0.446808510638298
"annoven","sd",22,"21",0.618233618233618,0.468085106382979,0.446808510638298
"annoven","sd",27,"21",0.601139601139601,0.574468085106383,0.446808510638298
"annoven","sd",32,"21",0.606837606837607,0.680851063829787,0.446808510638298
"annoven","sd",37,"21",0.606837606837607,0.787234042553192,0.446808510638298
"annoven","sd",42,"21",0.601139601139601,0.893617021276596,0.446808510638298
"annoven","sd",47,"21",0.601139601139601,1,0.446808510638298
"annoven","ac",2,"21",-0.185185185185185,0.0425531914893617,0.446808510638298
"annoven","ac",7,"21",0.726495726495726,0.148936170212766,0.446808510638298
"annoven","ac",12,"21",0.789173789173789,0.25531914893617,0.446808510638298
"annoven","ac",17,"21",0.806267806267806,0.361702127659574,0.446808510638298
"annoven","ac",22,"21",0.817663817663818,0.468085106382979,0.446808510638298
"annoven","ac",27,"21",0.817663817663818,0.574468085106383,0.446808510638298
"annoven","ac",32,"21",0.817663817663818,0.680851063829787,0.446808510638298
