"var","li","bandyears","winyears","ktau","bandwith","window"
"annlefl","sd",2,"11",-0.946803097548278,0.0425531914893617,0.234042553191489
"annlefl","sd",7,"11",-0.991725626780833,0.148936170212766,0.234042553191489
"annlefl","sd",12,"11",-0.978978978978979,0.25531914893617,0.234042553191489
"annlefl","sd",17,"11",-0.960960960960961,0.361702127659574,0.234042553191489
"annlefl","sd",22,"11",-0.963963963963964,0.468085106382979,0.234042553191489
"annlefl","sd",27,"11",-0.960960960960961,0.574468085106383,0.234042553191489
"annlefl","sd",32,"11",-0.948948948948949,0.680851063829787,0.234042553191489
"annlefl","sd",37,"11",-0.93993993993994,0.787234042553192,0.234042553191489
"annlefl","sd",42,"11",-0.927927927927928,0.893617021276596,0.234042553191489
"annlefl","sd",47,"11",-0.915915915915916,1,0.234042553191489
"annlefl","ac",2,"11",0.154561166933797,0.0425531914893617,0.234042553191489
"annlefl","ac",7,"11",0.122994652406417,0.148936170212766,0.234042553191489
"annlefl","ac",12,"11",0.141141141141141,0.25531914893617,0.234042553191489
"annlefl","ac",17,"11",0.189189189189189,0.361702127659574,0.234042553191489
"annlefl","ac",22,"11",0.159159159159159,0.468085106382979,0.234042553191489
"annlefl","ac",27,"11",0.165165165165165,0.574468085106383,0.234042553191489
"annlefl","ac",32,"11",0.138138138138138,0.680851063829787,0.234042553191489
"annlefl","ac",37,"11",0.129129129129129,0.787234042553192,0.234042553191489
"annlefl","ac",42,"11",0.0990990990990991,0.893617021276596,0.234042553191489
"annlefl","ac",47,"11",0.0780780780780781,1,0.234042553191489
"annlefl","sk",2,"11",0.0900660208507521,0.0425531914893617,0.234042553191489
"annlefl","sk",7,"11",-0.486631016042781,0.148936170212766,0.234042553191489
"annlefl","sk",12,"11",-0.60960960960961,0.25531914893617,0.234042553191489
"annlefl","sk",17,"11",-0.738738738738739,0.361702127659574,0.234042553191489
"annlefl","sk",22,"11",-0.771771771771772,0.468085106382979,0.234042553191489
"annlefl","sk",27,"11",-0.66966966966967,0.574468085106383,0.234042553191489
"annlefl","sk",32,"11",-0.660660660660661,0.680851063829787,0.234042553191489
"annlefl","sk",37,"11",-0.663663663663664,0.787234042553192,0.234042553191489
"annlefl","sk",42,"11",-0.624624624624625,0.893617021276596,0.234042553191489
"annlefl","sk",47,"11",-0.564564564564565,1,0.234042553191489
"annlefl","kt",2,"11",0.62425069624142,0.0425531914893617,0.234042553191489
"annlefl","kt",7,"11",0.654188948306595,0.148936170212766,0.234042553191489
"annlefl","kt",12,"11",0.48048048048048,0.25531914893617,0.234042553191489
"annlefl","kt",17,"11",0.324324324324324,0.361702127659574,0.234042553191489
"annlefl","kt",22,"11",0.219219219219219,0.468085106382979,0.234042553191489
"annlefl","kt",27,"11",0.0720720720720721,0.574468085106383,0.234042553191489
"annlefl","kt",32,"11",-0.0540540540540541,0.680851063829787,0.234042553191489
"annlefl","kt",37,"11",-0.183183183183183,0.787234042553192,0.234042553191489
"annlefl","kt",42,"11",-0.141141141141141,0.893617021276596,0.234042553191489
"annlefl","kt",47,"11",-0.141141141141141,1,0.234042553191489
"annlefl","sd",2,"16",-0.973472203327814,0.0425531914893617,0.340425531914894
"annlefl","sd",7,"16",-1,0.148936170212766,0.340425531914894
"annlefl","sd",12,"16",-1,0.25531914893617,0.340425531914894
"annlefl","sd",17,"16",-0.975806451612903,0.361702127659574,0.340425531914894
"annlefl","sd",22,"16",-0.983870967741935,0.468085106382979,0.340425531914894
"annlefl","sd",27,"16",-0.979838709677419,0.574468085106383,0.340425531914894
"annlefl","sd",32,"16",-0.975806451612903,0.680851063829787,0.340425531914894
"annlefl","sd",37,"16",-0.971774193548387,0.787234042553192,0.340425531914894
"annlefl","sd",42,"16",-0.967741935483871,0.893617021276596,0.340425531914894
"annlefl","sd",47,"16",-0.963709677419355,1,0.340425531914894
"annlefl","ac",2,"16",0.136013826901741,0.0425531914893617,0.340425531914894
"annlefl","ac",7,"16",0.173387096774194,0.148936170212766,0.340425531914894
"annlefl","ac",12,"16",0.165322580645161,0.25531914893617,0.340425531914894
"annlefl","ac",17,"16",0.213709677419355,0.361702127659574,0.340425531914894
"annlefl","ac",22,"16",0.137096774193548,0.468085106382979,0.340425531914894
"annlefl","ac",27,"16",0.145161290322581,0.574468085106383,0.340425531914894
"annlefl","ac",32,"16",0.145161290322581,0.680851063829787,0.340425531914894
