"var","li","bandyears","winyears","ktau","bandwith","window"
"ws2_flux_Ca","sd",2,"11",-0.510510510510511,0.0425531914893617,0.234042553191489
"ws2_flux_Ca","sd",7,"11",-0.459459459459459,0.148936170212766,0.234042553191489
"ws2_flux_Ca","sd",12,"11",-0.495495495495495,0.25531914893617,0.234042553191489
"ws2_flux_Ca","sd",17,"11",-0.519519519519519,0.361702127659574,0.234042553191489
"ws2_flux_Ca","sd",22,"11",-0.546546546546547,0.468085106382979,0.234042553191489
"ws2_flux_Ca","sd",27,"11",-0.555555555555556,0.574468085106383,0.234042553191489
"ws2_flux_Ca","sd",32,"11",-0.561561561561562,0.680851063829787,0.234042553191489
"ws2_flux_Ca","sd",37,"11",-0.540540540540541,0.787234042553192,0.234042553191489
"ws2_flux_Ca","sd",42,"11",-0.552552552552553,0.893617021276596,0.234042553191489
"ws2_flux_Ca","sd",47,"11",-0.552552552552553,1,0.234042553191489
"ws2_flux_Ca","ac",2,"11",-0.018018018018018,0.0425531914893617,0.234042553191489
"ws2_flux_Ca","ac",7,"11",0.0600600600600601,0.148936170212766,0.234042553191489
"ws2_flux_Ca","ac",12,"11",0.357357357357357,0.25531914893617,0.234042553191489
"ws2_flux_Ca","ac",17,"11",0.375375375375375,0.361702127659574,0.234042553191489
"ws2_flux_Ca","ac",22,"11",0.36036036036036,0.468085106382979,0.234042553191489
"ws2_flux_Ca","ac",27,"11",0.315315315315315,0.574468085106383,0.234042553191489
"ws2_flux_Ca","ac",32,"11",0.318318318318318,0.680851063829787,0.234042553191489
"ws2_flux_Ca","ac",37,"11",0.303303303303303,0.787234042553192,0.234042553191489
"ws2_flux_Ca","ac",42,"11",0.291291291291291,0.893617021276596,0.234042553191489
"ws2_flux_Ca","ac",47,"11",0.27027027027027,1,0.234042553191489
"ws2_flux_Ca","sk",2,"11",-0.003003003003003,0.0425531914893617,0.234042553191489
"ws2_flux_Ca","sk",7,"11",-0.441441441441441,0.148936170212766,0.234042553191489
"ws2_flux_Ca","sk",12,"11",-0.543543543543544,0.25531914893617,0.234042553191489
"ws2_flux_Ca","sk",17,"11",-0.561561561561562,0.361702127659574,0.234042553191489
"ws2_flux_Ca","sk",22,"11",-0.540540540540541,0.468085106382979,0.234042553191489
"ws2_flux_Ca","sk",27,"11",-0.516516516516517,0.574468085106383,0.234042553191489
"ws2_flux_Ca","sk",32,"11",-0.516516516516517,0.680851063829787,0.234042553191489
"ws2_flux_Ca","sk",37,"11",-0.477477477477477,0.787234042553192,0.234042553191489
"ws2_flux_Ca","sk",42,"11",-0.447447447447447,0.893617021276596,0.234042553191489
"ws2_flux_Ca","sk",47,"11",-0.432432432432432,1,0.234042553191489
"ws2_flux_Ca","kt",2,"11",0.462462462462462,0.0425531914893617,0.234042553191489
"ws2_flux_Ca","kt",7,"11",0.0540540540540541,0.148936170212766,0.234042553191489
"ws2_flux_Ca","kt",12,"11",-0.0870870870870871,0.25531914893617,0.234042553191489
"ws2_flux_Ca","kt",17,"11",-0.135135135135135,0.361702127659574,0.234042553191489
"ws2_flux_Ca","kt",22,"11",-0.198198198198198,0.468085106382979,0.234042553191489
"ws2_flux_Ca","kt",27,"11",-0.216216216216216,0.574468085106383,0.234042553191489
"ws2_flux_Ca","kt",32,"11",-0.222222222222222,0.680851063829787,0.234042553191489
"ws2_flux_Ca","kt",37,"11",-0.21021021021021,0.787234042553192,0.234042553191489
"ws2_flux_Ca","kt",42,"11",-0.222222222222222,0.893617021276596,0.234042553191489
"ws2_flux_Ca","kt",47,"11",-0.222222222222222,1,0.234042553191489
"ws2_flux_Ca","sd",2,"16",-0.633064516129032,0.0425531914893617,0.340425531914894
"ws2_flux_Ca","sd",7,"16",-0.516129032258065,0.148936170212766,0.340425531914894
"ws2_flux_Ca","sd",12,"16",-0.588709677419355,0.25531914893617,0.340425531914894
"ws2_flux_Ca","sd",17,"16",-0.633064516129032,0.361702127659574,0.340425531914894
"ws2_flux_Ca","sd",22,"16",-0.657258064516129,0.468085106382979,0.340425531914894
"ws2_flux_Ca","sd",27,"16",-0.653225806451613,0.574468085106383,0.340425531914894
"ws2_flux_Ca","sd",32,"16",-0.625,0.680851063829787,0.340425531914894
"ws2_flux_Ca","sd",37,"16",-0.608870967741935,0.787234042553192,0.340425531914894
"ws2_flux_Ca","sd",42,"16",-0.584677419354839,0.893617021276596,0.340425531914894
"ws2_flux_Ca","sd",47,"16",-0.57258064516129,1,0.340425531914894
"ws2_flux_Ca","ac",2,"16",0.00806451612903226,0.0425531914893617,0.340425531914894
"ws2_flux_Ca","ac",7,"16",-0.108870967741935,0.148936170212766,0.340425531914894
"ws2_flux_Ca","ac",12,"16",0.0604838709677419,0.25531914893617,0.340425531914894
"ws2_flux_Ca","ac",17,"16",0.0604838709677419,0.361702127659574,0.340425531914894
"ws2_flux_Ca","ac",22,"16",0.00403225806451613,0.468085106382979,0.340425531914894
"ws2_flux_Ca","ac",27,"16",-0.0201612903225806,0.574468085106383,0.340425531914894
"ws2_flux_Ca","ac",32,"16",-0.0201612903225806,0.680851063829787,0.340425531914894
"ws2_flux_Ca","ac",37,"16",0.0161290322580645,0.787234042553192,0.340425531914894
"ws2_flux_Ca","ac",42,"16",0.0483870967741935,0.893617021276596,0.340425531914894
"ws2_flux_Ca","ac",47,"16",0.0887096774193548,1,0.340425531914894
"ws2_flux_Ca","sk",2,"16",0.032258064516129,0.0425531914893617,0.340425531914894
"ws2_flux_Ca","sk",7,"16",-0.560483870967742,0.148936170212766,0.340425531914894
"ws2_flux_Ca","sk",12,"16",-0.657258064516129,0.25531914893617,0.340425531914894
"ws2_flux_Ca","sk",17,"16",-0.580645161290323,0.361702127659574,0.340425531914894
"ws2_flux_Ca","sk",22,"16",-0.423387096774194,0.468085106382979,0.340425531914894
"ws2_flux_Ca","sk",27,"16",-0.346774193548387,0.574468085106383,0.340425531914894
"ws2_flux_Ca","sk",32,"16",-0.266129032258065,0.680851063829787,0.340425531914894
"ws2_flux_Ca","sk",37,"16",-0.165322580645161,0.787234042553192,0.340425531914894
"ws2_flux_Ca","sk",42,"16",-0.100806451612903,0.893617021276596,0.340425531914894
"ws2_flux_Ca","sk",47,"16",-0.0645161290322581,1,0.340425531914894
"ws2_flux_Ca","kt",2,"16",0.67741935483871,0.0425531914893617,0.340425531914894
"ws2_flux_Ca","kt",7,"16",0.254032258064516,0.148936170212766,0.340425531914894
"ws2_flux_Ca","kt",12,"16",0.0846774193548387,0.25531914893617,0.340425531914894
"ws2_flux_Ca","kt",17,"16",0,0.361702127659574,0.340425531914894
"ws2_flux_Ca","kt",22,"16",-0.0403225806451613,0.468085106382979,0.340425531914894
"ws2_flux_Ca","kt",27,"16",-0.0443548387096774,0.574468085106383,0.340425531914894
"ws2_flux_Ca","kt",32,"16",-0.0161290322580645,0.680851063829787,0.340425531914894
"ws2_flux_Ca","kt",37,"16",0.0241935483870968,0.787234042553192,0.340425531914894
"ws2_flux_Ca","kt",42,"16",0.0443548387096774,0.893617021276596,0.340425531914894
"ws2_flux_Ca","kt",47,"16",0.0766129032258065,1,0.340425531914894
"ws2_flux_Ca","sd",2,"21",-0.868945868945869,0.0425531914893617,0.446808510638298
"ws2_flux_Ca","sd",7,"21",-0.726495726495726,0.148936170212766,0.446808510638298
"ws2_flux_Ca","sd",12,"21",-0.726495726495726,0.25531914893617,0.446808510638298
"ws2_flux_Ca","sd",17,"21",-0.737891737891738,0.361702127659574,0.446808510638298
"ws2_flux_Ca","sd",22,"21",-0.749287749287749,0.468085106382979,0.446808510638298
"ws2_flux_Ca","sd",27,"21",-0.726495726495726,0.574468085106383,0.446808510638298
"ws2_flux_Ca","sd",32,"21",-0.732193732193732,0.680851063829787,0.446808510638298
