"var","li","bandyears","winyears","ktau","bandwith","window"
"annbtbw","sd",2,"11",-0.363363363363363,0.0425531914893617,0.234042553191489
"annbtbw","sd",7,"11",-0.0900900900900901,0.148936170212766,0.234042553191489
"annbtbw","sd",12,"11",-0.03003003003003,0.25531914893617,0.234042553191489
"annbtbw","sd",17,"11",-0.048048048048048,0.361702127659574,0.234042553191489
"annbtbw","sd",22,"11",-0.0510510510510511,0.468085106382979,0.234042553191489
"annbtbw","sd",27,"11",-0.0510510510510511,0.574468085106383,0.234042553191489
"annbtbw","sd",32,"11",-0.045045045045045,0.680851063829787,0.234042553191489
"annbtbw","sd",37,"11",-0.045045045045045,0.787234042553192,0.234042553191489
"annbtbw","sd",42,"11",-0.048048048048048,0.893617021276596,0.234042553191489
"annbtbw","sd",47,"11",-0.039039039039039,1,0.234042553191489
"annbtbw","ac",2,"11",0.171171171171171,0.0425531914893617,0.234042553191489
"annbtbw","ac",7,"11",0.219219219219219,0.148936170212766,0.234042553191489
"annbtbw","ac",12,"11",0.126126126126126,0.25531914893617,0.234042553191489
"annbtbw","ac",17,"11",0.111111111111111,0.361702127659574,0.234042553191489
"annbtbw","ac",22,"11",0.12012012012012,0.468085106382979,0.234042553191489
"annbtbw","ac",27,"11",0.144144144144144,0.574468085106383,0.234042553191489
"annbtbw","ac",32,"11",0.156156156156156,0.680851063829787,0.234042553191489
"annbtbw","ac",37,"11",0.168168168168168,0.787234042553192,0.234042553191489
"annbtbw","ac",42,"11",0.165165165165165,0.893617021276596,0.234042553191489
"annbtbw","ac",47,"11",0.171171171171171,1,0.234042553191489
"annbtbw","sk",2,"11",-0.0750750750750751,0.0425531914893617,0.234042553191489
"annbtbw","sk",7,"11",0.243243243243243,0.148936170212766,0.234042553191489
"annbtbw","sk",12,"11",0.144144144144144,0.25531914893617,0.234042553191489
"annbtbw","sk",17,"11",0.126126126126126,0.361702127659574,0.234042553191489
"annbtbw","sk",22,"11",0.0720720720720721,0.468085106382979,0.234042553191489
"annbtbw","sk",27,"11",0.039039039039039,0.574468085106383,0.234042553191489
"annbtbw","sk",32,"11",-0.018018018018018,0.680851063829787,0.234042553191489
"annbtbw","sk",37,"11",-0.033033033033033,0.787234042553192,0.234042553191489
"annbtbw","sk",42,"11",-0.0630630630630631,0.893617021276596,0.234042553191489
"annbtbw","sk",47,"11",-0.0810810810810811,1,0.234042553191489
"annbtbw","kt",2,"11",-0.255255255255255,0.0425531914893617,0.234042553191489
"annbtbw","kt",7,"11",-0.171171171171171,0.148936170212766,0.234042553191489
"annbtbw","kt",12,"11",-0.153153153153153,0.25531914893617,0.234042553191489
"annbtbw","kt",17,"11",-0.18018018018018,0.361702127659574,0.234042553191489
"annbtbw","kt",22,"11",-0.198198198198198,0.468085106382979,0.234042553191489
"annbtbw","kt",27,"11",-0.204204204204204,0.574468085106383,0.234042553191489
"annbtbw","kt",32,"11",-0.219219219219219,0.680851063829787,0.234042553191489
"annbtbw","kt",37,"11",-0.225225225225225,0.787234042553192,0.234042553191489
"annbtbw","kt",42,"11",-0.207207207207207,0.893617021276596,0.234042553191489
"annbtbw","kt",47,"11",-0.21021021021021,1,0.234042553191489
"annbtbw","sd",2,"16",-0.520161290322581,0.0425531914893617,0.340425531914894
"annbtbw","sd",7,"16",-0.32258064516129,0.148936170212766,0.340425531914894
"annbtbw","sd",12,"16",-0.258064516129032,0.25531914893617,0.340425531914894
"annbtbw","sd",17,"16",-0.213709677419355,0.361702127659574,0.340425531914894
"annbtbw","sd",22,"16",-0.185483870967742,0.468085106382979,0.340425531914894
"annbtbw","sd",27,"16",-0.157258064516129,0.574468085106383,0.340425531914894
"annbtbw","sd",32,"16",-0.133064516129032,0.680851063829787,0.340425531914894
"annbtbw","sd",37,"16",-0.108870967741935,0.787234042553192,0.340425531914894
"annbtbw","sd",42,"16",-0.0967741935483871,0.893617021276596,0.340425531914894
"annbtbw","sd",47,"16",-0.0887096774193548,1,0.340425531914894
"annbtbw","ac",2,"16",0.0725806451612903,0.0425531914893617,0.340425531914894
"annbtbw","ac",7,"16",0.258064516129032,0.148936170212766,0.340425531914894
"annbtbw","ac",12,"16",0.17741935483871,0.25531914893617,0.340425531914894
"annbtbw","ac",17,"16",0.137096774193548,0.361702127659574,0.340425531914894
"annbtbw","ac",22,"16",0.149193548387097,0.468085106382979,0.340425531914894
"annbtbw","ac",27,"16",0.169354838709677,0.574468085106383,0.340425531914894
"annbtbw","ac",32,"16",0.173387096774194,0.680851063829787,0.340425531914894
"annbtbw","ac",37,"16",0.185483870967742,0.787234042553192,0.340425531914894
"annbtbw","ac",42,"16",0.189516129032258,0.893617021276596,0.340425531914894
"annbtbw","ac",47,"16",0.181451612903226,1,0.340425531914894
"annbtbw","sk",2,"16",-0.133064516129032,0.0425531914893617,0.340425531914894
"annbtbw","sk",7,"16",0.221774193548387,0.148936170212766,0.340425531914894
"annbtbw","sk",12,"16",-0.00806451612903226,0.25531914893617,0.340425531914894
"annbtbw","sk",17,"16",-0.0120967741935484,0.361702127659574,0.340425531914894
"annbtbw","sk",22,"16",-0.0241935483870968,0.468085106382979,0.340425531914894
"annbtbw","sk",27,"16",-0.0846774193548387,0.574468085106383,0.340425531914894
"annbtbw","sk",32,"16",-0.0806451612903226,0.680851063829787,0.340425531914894
"annbtbw","sk",37,"16",-0.0766129032258065,0.787234042553192,0.340425531914894
"annbtbw","sk",42,"16",-0.0685483870967742,0.893617021276596,0.340425531914894
"annbtbw","sk",47,"16",-0.0564516129032258,1,0.340425531914894
